names,values
EB2_EnergyBalanceEachTS|2022|3658|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|3731|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|3804|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|3877|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|3950|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4023|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4096|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4169|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4242|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4315|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4388|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4461|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4534|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4607|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4680|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4753|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4826|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4899|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|4972|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5045|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5118|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5191|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5264|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5337|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5410|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5483|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5556|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5629|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5702|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5775|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5848|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5921|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|5994|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6067|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6140|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6213|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6286|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6359|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6432|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6505|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6578|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6651|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6724|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6797|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6870|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|6943|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7016|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7089|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7162|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7235|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7308|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7381|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7454|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7527|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7600|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7673|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7746|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7819|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7892|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|7965|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8038|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8111|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8184|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8257|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8330|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8403|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8476|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8549|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8622|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8695|Heat_Low_Residential|Thies,-46.47726390923469
EB2_EnergyBalanceEachTS|2022|8|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|81|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|154|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|227|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|300|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|373|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|446|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|519|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|592|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|665|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|738|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|811|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|884|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|957|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1030|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1103|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1176|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1249|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1322|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1395|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1468|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1541|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1614|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1687|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1760|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1833|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1906|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1979|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2052|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2125|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2198|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2271|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2344|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2417|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2490|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2563|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2636|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2709|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2782|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2855|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2928|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3001|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3074|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3147|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3220|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3293|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3366|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3439|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3512|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3585|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3658|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3731|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3804|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3877|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3950|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4023|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4096|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4169|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4242|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4315|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4388|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4461|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4534|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4607|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4680|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4753|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4826|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4899|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4972|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5045|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5118|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5191|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5264|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5337|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5410|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5483|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5556|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5629|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5702|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5775|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5848|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5921|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5994|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6067|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6140|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6213|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6286|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6359|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6432|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6505|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6578|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6651|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6724|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6797|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6870|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6943|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7016|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7089|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7162|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7235|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7308|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7381|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7454|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7527|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7600|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7673|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7746|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7819|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7892|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|7965|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8038|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8111|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8184|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8257|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8330|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8403|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8476|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8549|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8622|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8695|Heat_Low_Residential|LS,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|8|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|81|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|154|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|227|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|300|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|373|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|446|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|519|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|592|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|665|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|738|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|811|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|884|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|957|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1030|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1103|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1176|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1249|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1322|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1395|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1468|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1541|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1614|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1687|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1760|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1833|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1906|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|1979|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2052|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2125|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2198|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2271|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2344|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2417|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2490|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2563|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2636|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2709|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2782|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2855|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|2928|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3001|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3074|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3147|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3220|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3293|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3366|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3439|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3512|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3585|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3658|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3731|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3804|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3877|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|3950|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4023|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4096|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4169|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4242|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4315|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4388|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4461|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4534|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4607|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4680|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4753|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4826|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4899|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|4972|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5045|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5118|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5191|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5264|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5337|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5410|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5483|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5556|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5629|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5702|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5775|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5848|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5921|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|5994|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6067|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6140|Heat_Low_Residential|FKK,-46.47959694601259
EB2_EnergyBalanceEachTS|2022|6213|Heat_Low_Residential|FKK,-46.47959694601259
